Elem,Load,Stage,Step,Part,Axial (kN),Shear-y (kN),Shear-z (kN),Torsion (kN·m),Moment-y (kN·m),Moment-z (kN·m)
1002,Summation,050_D_STG_SG07,001(last),I[1002],0,0,0,0,0,0
1002,Summation,050_D_STG_SG07,001(last),J[1003],0,0,0,0,0,0
1002,Summation,051_E_STG_SG07,001(last),I[1002],0,0,0,0,0,0
1002,Summation,051_E_STG_SG07,001(last),J[1003],0,0,0,0,0,0
1002,Summation,052_F_STG_SG07,002(last),I[1002],0,0,0,0,0,0
1002,Summation,052_F_STG_SG07,002(last),J[1003],0,0,0,0,0,0
1002,Summation,053_G_STG_SG07,001(last),I[1002],0,0,0,0,0,0
1002,Summation,053_G_STG_SG07,001(last),J[1003],0,0,0,0,0,0
1002,Summation,054_A_STG_SG08,001(last),I[1002],0,0,0,0,0,0
1002,Summation,054_A_STG_SG08,001(last),J[1003],0,0,0,0,0,0
1002,Summation,055_B_STG_SG08,001(last),I[1002],0,0,0,0,0,0
1002,Summation,055_B_STG_SG08,001(last),J[1003],0,0,0,0,0,0
1002,Summation,056_C_STG_SG08,001(last),I[1002],0,0,0,0,0,0
1002,Summation,056_C_STG_SG08,001(last),J[1003],0,0,0,0,0,0
1002,Summation,057_D_STG_SG08,001(last),I[1002],0,0,0,0,0,0
1002,Summation,057_D_STG_SG08,001(last),J[1003],0,0,0,0,0,0
1002,Summation,058_E_STG_SG08,001(last),I[1002],0,0,0,0,0,0
1002,Summation,058_E_STG_SG08,001(last),J[1003],0,0,0,0,0,0
1002,Summation,059_F_STG_SG08,002(last),I[1002],0,0,0,0,0,0
1002,Summation,059_F_STG_SG08,002(last),J[1003],0,0,0,0,0,0
1002,Summation,060_G_STG_SG08,001(last),I[1002],0,0,0,0,0,0
1002,Summation,060_G_STG_SG08,001(last),J[1003],0,0,0,0,0,0
1002,Summation,061_A_STG_SG09,001(last),I[1002],0,0,0,0,0,0
1002,Summation,061_A_STG_SG09,001(last),J[1003],0,0,0,0,0,0
1002,Summation,062_B_STG_SG09,001(last),I[1002],0,0,0,0,0,0
1002,Summation,062_B_STG_SG09,001(last),J[1003],0,0,0,0,0,0
1002,Summation,063_C_STG_SG09,001(last),I[1002],0,0,0,0,0,0
1002,Summation,063_C_STG_SG09,001(last),J[1003],0,0,0,0,0,0
1002,Summation,064_D_STG_SG09,001(last),I[1002],0,0,0,0,0,0
1002,Summation,064_D_STG_SG09,001(last),J[1003],0,0,0,0,0,0
1002,Summation,065_E_STG_SG09,001(last),I[1002],0,0,0,0,0,0
1002,Summation,065_E_STG_SG09,001(last),J[1003],0,0,0,0,0,0
1002,Summation,066_F_STG_SG09,002(last),I[1002],0,0,0,0,0,0
1002,Summation,066_F_STG_SG09,002(last),J[1003],0,0,0,0,0,0
1002,Summation,067_G_STG_SG09,001(last),I[1002],0,0,0,0,0,0
1002,Summation,067_G_STG_SG09,001(last),J[1003],0,0,0,0,0,0
1002,Summation,068_A_STG_SG10,001(last),I[1002],0,0,0,0,0,0
1002,Summation,068_A_STG_SG10,001(last),J[1003],0,0,0,0,0,0
1002,Summation,069_B_STG_SG10,001(last),I[1002],0,0,0,0,0,0
1002,Summation,069_B_STG_SG10,001(last),J[1003],0,0,0,0,0,0
1002,Summation,070_C_STG_SG10,001(last),I[1002],0,0,0,0,0,0
1002,Summation,070_C_STG_SG10,001(last),J[1003],0,0,0,0,0,0
1002,Summation,071_D_STG_SG10,001(last),I[1002],0,0,0,0,0,0
1002,Summation,071_D_STG_SG10,001(last),J[1003],0,0,0,0,0,0
1002,Summation,072_E_STG_SG10,001(last),I[1002],0,0,0,0,0,0
1002,Summation,072_E_STG_SG10,001(last),J[1003],0,0,0,0,0,0
1002,Summation,073_F_STG_SG10,002(last),I[1002],0,0,0,0,0,0
1002,Summation,073_F_STG_SG10,002(last),J[1003],0,0,0,0,0,0
1002,Summation,074_G_STG_SG10,001(last),I[1002],0,0,0,0,0,0
1002,Summation,074_G_STG_SG10,001(last),J[1003],0,0,0,0,0,0
1002,Summation,075_A_STG_SG11,001(last),I[1002],0,0,0,0,0,0
1002,Summation,075_A_STG_SG11,001(last),J[1003],0,0,0,0,0,0
1002,Summation,076_B_STG_SG11,001(last),I[1002],0,0,0,0,0,0
1002,Summation,076_B_STG_SG11,001(last),J[1003],0,0,0,0,0,0
1002,Summation,077_C_STG_SG11,001(last),I[1002],0,0,0,0,0,0
1002,Summation,077_C_STG_SG11,001(last),J[1003],0,0,0,0,0,0
1002,Summation,078_D_STG_SG11,001(last),I[1002],0,0,0,0,0,0
1002,Summation,078_D_STG_SG11,001(last),J[1003],0,0,0,0,0,0
1002,Summation,079_E_STG_SG11,001(last),I[1002],0,0,0,0,0,0
1002,Summation,079_E_STG_SG11,001(last),J[1003],0,0,0,0,0,0
1002,Summation,080_F_STG_SG11,002(last),I[1002],0,0,0,0,0,0
1002,Summation,080_F_STG_SG11,002(last),J[1003],0,0,0,0,0,0
1002,Summation,081_G_STG_SG11,001(last),I[1002],0,0,0,0,0,0
1002,Summation,081_G_STG_SG11,001(last),J[1003],0,0,0,0,0,0
1002,Summation,082_A_STG_SG12,001(last),I[1002],0,0,0,0,0,0
1002,Summation,082_A_STG_SG12,001(last),J[1003],0,0,0,0,0,0
1002,Summation,083_B_STG_SG12,001(last),I[1002],0,0,0,0,0,0
1002,Summation,083_B_STG_SG12,001(last),J[1003],0,0,0,0,0,0
1002,Summation,084_C_STG_SG12,001(last),I[1002],0,0,0,0,0,0
1002,Summation,084_C_STG_SG12,001(last),J[1003],0,0,0,0,0,0
1002,Summation,085_D_STG_SG12,001(last),I[1002],0,0,0,0,0,0
1002,Summation,085_D_STG_SG12,001(last),J[1003],0,0,0,0,0,0
1002,Summation,086_E_STG_SG12,001(last),I[1002],0,0,0,0,0,0
1002,Summation,086_E_STG_SG12,001(last),J[1003],0,0,0,0,0,0
1002,Summation,087_F_STG_SG12,002(last),I[1002],0,0,0,0,0,0
1002,Summation,087_F_STG_SG12,002(last),J[1003],0,0,0,0,0,0
1002,Summation,088_G_STG_SG12,001(last),I[1002],0,0,0,0,0,0
1002,Summation,088_G_STG_SG12,001(last),J[1003],0,0,0,0,0,0
1002,Summation,089_A_STG_SG13,001(last),I[1002],0,0,0,0,0,0
1002,Summation,089_A_STG_SG13,001(last),J[1003],0,0,0,0,0,0
1002,Summation,090_B_STG_SG13,001(last),I[1002],0,0,0,0,0,0
1002,Summation,090_B_STG_SG13,001(last),J[1003],0,0,0,0,0,0
1002,Summation,091_C_STG_SG13,001(last),I[1002],0,0,0,0,0,0
1002,Summation,091_C_STG_SG13,001(last),J[1003],0,0,0,0,0,0
1002,Summation,092_D_STG_SG13,001(last),I[1002],0,0,0,0,0,0
1002,Summation,092_D_STG_SG13,001(last),J[1003],0,0,0,0,0,0
1002,Summation,093_E_STG_SG13,001(last),I[1002],0,0,0,0,0,0
1002,Summation,093_E_STG_SG13,001(last),J[1003],0,0,0,0,0,0
1002,Summation,094_F_STG_SG13,002(last),I[1002],0,0,0,0,0,0
1002,Summation,094_F_STG_SG13,002(last),J[1003],0,0,0,0,0,0
1002,Summation,095_G_STG_SG13,001(last),I[1002],0,0,0,0,0,0
1002,Summation,095_G_STG_SG13,001(last),J[1003],0,0,0,0,0,0
1002,Summation,096_A_STG_SG14,001(last),I[1002],0,0,0,0,0,0
1002,Summation,096_A_STG_SG14,001(last),J[1003],0,0,0,0,0,0
1002,Summation,097_B_STG_SG14,001(last),I[1002],0,0,0,0,0,0
1002,Summation,097_B_STG_SG14,001(last),J[1003],0,0,0,0,0,0
1002,Summation,098_C_STG_SG14,001(last),I[1002],0,0,0,0,0,0
1002,Summation,098_C_STG_SG14,001(last),J[1003],0,0,0,0,0,0
1002,Summation,099_D_STG_SG14,001(last),I[1002],0,0,0,0,0,0
1002,Summation,099_D_STG_SG14,001(last),J[1003],0,0,0,0,0,0
1002,Summation,100_E_STG_SG14,001(last),I[1002],0,0,0,0,0,0
1002,Summation,100_E_STG_SG14,001(last),J[1003],0,0,0,0,0,0
1002,Summation,101_F_STG_SG14,002(last),I[1002],0,0,0,0,0,0
1002,Summation,101_F_STG_SG14,002(last),J[1003],0,0,0,0,0,0
1002,Summation,102_G_STG_SG14,001(last),I[1002],0,0,0,0,0,0
1002,Summation,102_G_STG_SG14,001(last),J[1003],0,0,0,0,0,0
1002,Summation,103_A_STG_SG15,001(last),I[1002],0,0,0,0,0,0
1002,Summation,103_A_STG_SG15,001(last),J[1003],0,0,0,0,0,0
1002,Summation,104_B_STG_SG15,001(last),I[1002],0,0,0,0,0,0
1002,Summation,104_B_STG_SG15,001(last),J[1003],0,0,0,0,0,0
1002,Summation,105_C_STG_SG15,001(last),I[1002],0,0,0,0,0,0
1002,Summation,105_C_STG_SG15,001(last),J[1003],0,0,0,0,0,0
1002,Summation,106_D_STG_SG15,001(last),I[1002],0,0,0,0,0,0
1002,Summation,106_D_STG_SG15,001(last),J[1003],0,0,0,0,0,0
1002,Summation,107_E_STG_SG15,001(last),I[1002],0,0,0,0,0,0
1002,Summation,107_E_STG_SG15,001(last),J[1003],0,0,0,0,0,0
1002,Summation,108_F_STG_SG15,002(last),I[1002],0,0,0,0,0,0
1002,Summation,108_F_STG_SG15,002(last),J[1003],0,0,0,0,0,0
1002,Summation,109_G_STG_SG15,001(last),I[1002],0,0,0,0,0,0
1002,Summation,109_G_STG_SG15,001(last),J[1003],0,0,0,0,0,0
1002,Summation,110_A_STG_SGCL,001(last),I[1002],0,0,0,0,0,0
1002,Summation,110_A_STG_SGCL,001(last),J[1003],0,0,0,0,0,0
1002,Summation,111_B_STG_SGCL,001(last),I[1002],-25.1,21.57,-24.12,-16.67,-14.49,-24.68
1002,Summation,111_B_STG_SGCL,001(last),J[1003],-19.32,21.57,114.48,-16.67,-48.4,-40.87
1002,Summation,112_C_STG_SGCL,001(last),I[1002],-35432.27,215.83,-2541.74,-1085.91,-22855.99,62.06
1002,Summation,112_C_STG_SGCL,001(last),J[1003],-35576.25,215.94,-2401.53,-1086.08,-21103,-99.46
1002,Summation,113_D_STG_SGCL,001(last),I[1002],-35411.73,238.67,-2047.69,-1028.4,-22880.8,58.7
1002,Summation,113_D_STG_SGCL,001(last),J[1003],-35551.51,238.77,-1907.47,-1028.59,-21485.06,-119.72
1002,Summation,114_G_STG_SGCL,002(last),I[1002],-34008.11,264.88,-2108,-830.99,-21555.79,55.95
1002,Summation,114_G_STG_SGCL,002(last),J[1003],-34148.98,264.98,-1967.8,-831.12,-20143.9,-139.86
1002,Summation,115_C_STG_SGALL,001(last),I[1002],-48224.45,348.38,-1557.8,-702.7,-23783.97,57.88
1002,Summation,115_C_STG_SGALL,001(last),J[1003],-48435.81,348.54,-1326.07,-702.78,-22808.06,-199.36
1002,Summation,116_G_STG_SGALL,002(last),I[1002],-47871.71,349.48,-1590.39,-762.75,-23620.64,61.68
1002,Summation,116_G_STG_SGALL,002(last),J[1003],-48077.74,349.63,-1359.97,-762.82,-22616.34,-195.65
1002,Summation,117_B_STG_BARRIER,001(last),I[1002],-47891.96,328.8,-2086.47,-903.33,-23612.03,68.29
1002,Summation,117_B_STG_BARRIER,001(last),J[1003],-48101.97,328.96,-1839.65,-903.37,-22255.15,-173.89
1002,Summation,118_G_STG_BARRIER,002(last),I[1002],-47769.04,330.92,-2093.33,-890.53,-23541.59,68.19
1002,Summation,118_G_STG_BARRIER,002(last),J[1003],-47979.33,331.07,-1846.8,-890.56,-22183.15,-175.41
1002,Summation,119_B_STG_ASPAL,001(last),I[1002],-47777.2,322.59,-2293.09,-949.77,-23538.12,70.96
1002,Summation,119_B_STG_ASPAL,001(last),J[1003],-47989.09,322.75,-2039.96,-949.8,-22037.71,-166.54
1002,Summation,120_G_STG_ASPAL,002(last),I[1002],-47682.77,324.38,-2298.6,-942.9,-23482.09,71.05
1002,Summation,120_G_STG_ASPAL,002(last),J[1003],-47894.71,324.53,-2045.68,-942.92,-21979.64,-167.64
1002,Summation,121_G_STG_LONGTERM,002(last),I[1002],-43638.53,579.21,-2580.61,5.71,-21078.6,46.1
1002,Summation,121_G_STG_LONGTERM,002(last),J[1003],-43846.08,579.37,-2335.25,6.01,-19402.09,-373.56
1003,Summation,001_B_STG_SGPT,001(last),I[1003],0,0,0,0,0,0
1003,Summation,001_B_STG_SGPT,001(last),J[1004],0,0,0,0,0,0
1003,Summation,002_C_STG_SGPT,001(last),I[1003],0,0,0,0,0,0
1003,Summation,002_C_STG_SGPT,001(last),J[1004],0,0,0,0,0,0
1003,Summation,003_E_STG_SGPT,001(last),I[1003],0,0,0,0,0,0
1003,Summation,003_E_STG_SGPT,001(last),J[1004],0,0,0,0,0,0
1003,Summation,003_F_STG_SGPT,002(last),I[1003],0,0,0,0,0,0
1003,Summation,003_F_STG_SGPT,002(last),J[1004],0,0,0,0,0,0
1003,Summation,004_G_STG_SGPT,001(last),I[1003],0,0,0,0,0,0
1003,Summation,004_G_STG_SGPT,001(last),J[1004],0,0,0,0,0,0
1003,Summation,005_A_STG_SG01,001(last),I[1003],0,0,0,0,0,0
1003,Summation,005_A_STG_SG01,001(last),J[1004],0,0,0,0,0,0
1003,Summation,006_B_STG_SG01,001(last),I[1003],0,0,0,0,0,0
1003,Summation,006_B_STG_SG01,001(last),J[1004],0,0,0,0,0,0
1003,Summation,007_C_STG_SG01,001(last),I[1003],0,0,0,0,0,0
1003,Summation,007_C_STG_SG01,001(last),J[1004],0,0,0,0,0,0
1003,Summation,008_D_STG_SG01,001(last),I[1003],0,0,0,0,0,0
1003,Summation,008_D_STG_SG01,001(last),J[1004],0,0,0,0,0,0
1003,Summation,009_E_STG_SG01,001(last),I[1003],0,0,0,0,0,0
1003,Summation,009_E_STG_SG01,001(last),J[1004],0,0,0,0,0,0
1003,Summation,010_F_STG_SG01,002(last),I[1003],0,0,0,0,0,0
1003,Summation,010_F_STG_SG01,002(last),J[1004],0,0,0,0,0,0
1003,Summation,011_G_STG_SG01,001(last),I[1003],0,0,0,0,0,0
1003,Summation,011_G_STG_SG01,001(last),J[1004],0,0,0,0,0,0
1003,Summation,012_A_STG_SG02,001(last),I[1003],0,0,0,0,0,0
1003,Summation,012_A_STG_SG02,001(last),J[1004],0,0,0,0,0,0
1003,Summation,013_B_STG_SG02,001(last),I[1003],0,0,0,0,0,0
1003,Summation,013_B_STG_SG02,001(last),J[1004],0,0,0,0,0,0
1003,Summation,014_C_STG_SG02,001(last),I[1003],0,0,0,0,0,0
1003,Summation,014_C_STG_SG02,001(last),J[1004],0,0,0,0,0,0
1003,Summation,015_D_STG_SG02,001(last),I[1003],0,0,0,0,0,0
1003,Summation,015_D_STG_SG02,001(last),J[1004],0,0,0,0,0,0
1003,Summation,016_E_STG_SG02,001(last),I[1003],0,0,0,0,0,0
1003,Summation,016_E_STG_SG02,001(last),J[1004],0,0,0,0,0,0
1003,Summation,017_F_STG_SG02,002(last),I[1003],0,0,0,0,0,0
1003,Summation,017_F_STG_SG02,002(last),J[1004],0,0,0,0,0,0
1003,Summation,018_G_STG_SG02,001(last),I[1003],0,0,0,0,0,0
1003,Summation,018_G_STG_SG02,001(last),J[1004],0,0,0,0,0,0
1003,Summation,019_A_STG_SG03,001(last),I[1003],0,0,0,0,0,0
1003,Summation,019_A_STG_SG03,001(last),J[1004],0,0,0,0,0,0
1003,Summation,020_B_STG_SG03,001(last),I[1003],0,0,0,0,0,0
1003,Summation,020_B_STG_SG03,001(last),J[1004],0,0,0,0,0,0
1003,Summation,021_C_STG_SG03,001(last),I[1003],0,0,0,0,0,0
1003,Summation,021_C_STG_SG03,001(last),J[1004],0,0,0,0,0,0
1003,Summation,022_D_STG_SG03,001(last),I[1003],0,0,0,0,0,0
1003,Summation,022_D_STG_SG03,001(last),J[1004],0,0,0,0,0,0
1003,Summation,023_E_STG_SG03,001(last),I[1003],0,0,0,0,0,0
1003,Summation,023_E_STG_SG03,001(last),J[1004],0,0,0,0,0,0
1003,Summation,024_F_STG_SG03,002(last),I[1003],0,0,0,0,0,0
1003,Summation,024_F_STG_SG03,002(last),J[1004],0,0,0,0,0,0
1003,Summation,025_G_STG_SG03,001(last),I[1003],0,0,0,0,0,0
1003,Summation,025_G_STG_SG03,001(last),J[1004],0,0,0,0,0,0
1003,Summation,026_A_STG_SG04,001(last),I[1003],0,0,0,0,0,0
1003,Summation,026_A_STG_SG04,001(last),J[1004],0,0,0,0,0,0
1003,Summation,027_B_STG_SG04,001(last),I[1003],0,0,0,0,0,0
1003,Summation,027_B_STG_SG04,001(last),J[1004],0,0,0,0,0,0
1003,Summation,028_C_STG_SG04,001(last),I[1003],0,0,0,0,0,0
1003,Summation,028_C_STG_SG04,001(last),J[1004],0,0,0,0,0,0
1003,Summation,029_D_STG_SG04,001(last),I[1003],0,0,0,0,0,0
1003,Summation,029_D_STG_SG04,001(last),J[1004],0,0,0,0,0,0
1003,Summation,030_E_STG_SG04,001(last),I[1003],0,0,0,0,0,0
1003,Summation,030_E_STG_SG04,001(last),J[1004],0,0,0,0,0,0
1003,Summation,031_F_STG_SG04,002(last),I[1003],0,0,0,0,0,0
1003,Summation,031_F_STG_SG04,002(last),J[1004],0,0,0,0,0,0
1003,Summation,032_G_STG_SG04,001(last),I[1003],0,0,0,0,0,0
1003,Summation,032_G_STG_SG04,001(last),J[1004],0,0,0,0,0,0
1003,Summation,033_A_STG_SG05,001(last),I[1003],0,0,0,0,0,0
1003,Summation,033_A_STG_SG05,001(last),J[1004],0,0,0,0,0,0
1003,Summation,034_B_STG_SG05,001(last),I[1003],0,0,0,0,0,0
1003,Summation,034_B_STG_SG05,001(last),J[1004],0,0,0,0,0,0
1003,Summation,035_C_STG_SG05,001(last),I[1003],0,0,0,0,0,0
1003,Summation,035_C_STG_SG05,001(last),J[1004],0,0,0,0,0,0
1003,Summation,036_D_STG_SG05,001(last),I[1003],0,0,0,0,0,0
1003,Summation,036_D_STG_SG05,001(last),J[1004],0,0,0,0,0,0
1003,Summation,037_E_STG_SG05,001(last),I[1003],0,0,0,0,0,0
1003,Summation,037_E_STG_SG05,001(last),J[1004],0,0,0,0,0,0
1003,Summation,038_F_STG_SG05,002(last),I[1003],0,0,0,0,0,0
1003,Summation,038_F_STG_SG05,002(last),J[1004],0,0,0,0,0,0
1003,Summation,039_G_STG_SG05,001(last),I[1003],0,0,0,0,0,0
1003,Summation,039_G_STG_SG05,001(last),J[1004],0,0,0,0,0,0
1003,Summation,040_A_STG_SG06,001(last),I[1003],0,0,0,0,0,0
1003,Summation,040_A_STG_SG06,001(last),J[1004],0,0,0,0,0,0
1003,Summation,041_B_STG_SG06,001(last),I[1003],0,0,0,0,0,0
1003,Summation,041_B_STG_SG06,001(last),J[1004],0,0,0,0,0,0
1003,Summation,042_C_STG_SG06,001(last),I[1003],0,0,0,0,0,0
1003,Summation,042_C_STG_SG06,001(last),J[1004],0,0,0,0,0,0
1003,Summation,043_D_STG_SG06,001(last),I[1003],0,0,0,0,0,0
1003,Summation,043_D_STG_SG06,001(last),J[1004],0,0,0,0,0,0
1003,Summation,044_E_STG_SG06,001(last),I[1003],0,0,0,0,0,0
1003,Summation,044_E_STG_SG06,001(last),J[1004],0,0,0,0,0,0
1003,Summation,045_F_STG_SG06,002(last),I[1003],0,0,0,0,0,0
1003,Summation,045_F_STG_SG06,002(last),J[1004],0,0,0,0,0,0
1003,Summation,046_G_STG_SG06,001(last),I[1003],0,0,0,0,0,0
1003,Summation,046_G_STG_SG06,001(last),J[1004],0,0,0,0,0,0
1003,Summation,047_A_STG_SG07,001(last),I[1003],0,0,0,0,0,0
1003,Summation,047_A_STG_SG07,001(last),J[1004],0,0,0,0,0,0
1003,Summation,048_B_STG_SG07,001(last),I[1003],0,0,0,0,0,0
1003,Summation,048_B_STG_SG07,001(last),J[1004],0,0,0,0,0,0
1003,Summation,049_C_STG_SG07,001(last),I[1003],0,0,0,0,0,0
1003,Summation,049_C_STG_SG07,001(last),J[1004],0,0,0,0,0,0
1003,Summation,050_D_STG_SG07,001(last),I[1003],0,0,0,0,0,0
1003,Summation,050_D_STG_SG07,001(last),J[1004],0,0,0,0,0,0
1003,Summation,051_E_STG_SG07,001(last),I[1003],0,0,0,0,0,0
1003,Summation,051_E_STG_SG07,001(last),J[1004],0,0,0,0,0,0
1003,Summation,052_F_STG_SG07,002(last),I[1003],0,0,0,0,0,0
1003,Summation,052_F_STG_SG07,002(last),J[1004],0,0,0,0,0,0
1003,Summation,053_G_STG_SG07,001(last),I[1003],0,0,0,0,0,0
1003,Summation,053_G_STG_SG07,001(last),J[1004],0,0,0,0,0,0
1003,Summation,054_A_STG_SG08,001(last),I[1003],0,0,0,0,0,0
1003,Summation,054_A_STG_SG08,001(last),J[1004],0,0,0,0,0,0
1003,Summation,055_B_STG_SG08,001(last),I[1003],0,0,0,0,0,0
1003,Summation,055_B_STG_SG08,001(last),J[1004],0,0,0,0,0,0
1003,Summation,056_C_STG_SG08,001(last),I[1003],0,0,0,0,0,0
1003,Summation,056_C_STG_SG08,001(last),J[1004],0,0,0,0,0,0
1003,Summation,057_D_STG_SG08,001(last),I[1003],0,0,0,0,0,0
1003,Summation,057_D_STG_SG08,001(last),J[1004],0,0,0,0,0,0
1003,Summation,058_E_STG_SG08,001(last),I[1003],0,0,0,0,0,0
1003,Summation,058_E_STG_SG08,001(last),J[1004],0,0,0,0,0,0
1003,Summation,059_F_STG_SG08,002(last),I[1003],0,0,0,0,0,0
1003,Summation,059_F_STG_SG08,002(last),J[1004],0,0,0,0,0,0
1003,Summation,060_G_STG_SG08,001(last),I[1003],0,0,0,0,0,0
1003,Summation,060_G_STG_SG08,001(last),J[1004],0,0,0,0,0,0
1003,Summation,061_A_STG_SG09,001(last),I[1003],0,0,0,0,0,0
1003,Summation,061_A_STG_SG09,001(last),J[1004],0,0,0,0,0,0
1003,Summation,062_B_STG_SG09,001(last),I[1003],0,0,0,0,0,0
1003,Summation,062_B_STG_SG09,001(last),J[1004],0,0,0,0,0,0
1003,Summation,063_C_STG_SG09,001(last),I[1003],0,0,0,0,0,0
1003,Summation,063_C_STG_SG09,001(last),J[1004],0,0,0,0,0,0
1003,Summation,064_D_STG_SG09,001(last),I[1003],0,0,0,0,0,0
1003,Summation,064_D_STG_SG09,001(last),J[1004],0,0,0,0,0,0
1003,Summation,065_E_STG_SG09,001(last),I[1003],0,0,0,0,0,0
1003,Summation,065_E_STG_SG09,001(last),J[1004],0,0,0,0,0,0
1003,Summation,066_F_STG_SG09,002(last),I[1003],0,0,0,0,0,0
1003,Summation,066_F_STG_SG09,002(last),J[1004],0,0,0,0,0,0
1003,Summation,067_G_STG_SG09,001(last),I[1003],0,0,0,0,0,0
1003,Summation,067_G_STG_SG09,001(last),J[1004],0,0,0,0,0,0
1003,Summation,068_A_STG_SG10,001(last),I[1003],0,0,0,0,0,0
1003,Summation,068_A_STG_SG10,001(last),J[1004],0,0,0,0,0,0
1003,Summation,069_B_STG_SG10,001(last),I[1003],0,0,0,0,0,0
1003,Summation,069_B_STG_SG10,001(last),J[1004],0,0,0,0,0,0
1003,Summation,070_C_STG_SG10,001(last),I[1003],0,0,0,0,0,0
1003,Summation,070_C_STG_SG10,001(last),J[1004],0,0,0,0,0,0
1003,Summation,071_D_STG_SG10,001(last),I[1003],0,0,0,0,0,0
1003,Summation,071_D_STG_SG10,001(last),J[1004],0,0,0,0,0,0
1003,Summation,072_E_STG_SG10,001(last),I[1003],0,0,0,0,0,0
1003,Summation,072_E_STG_SG10,001(last),J[1004],0,0,0,0,0,0
1003,Summation,073_F_STG_SG10,002(last),I[1003],0,0,0,0,0,0
1003,Summation,073_F_STG_SG10,002(last),J[1004],0,0,0,0,0,0
1003,Summation,074_G_STG_SG10,001(last),I[1003],0,0,0,0,0,0
1003,Summation,074_G_STG_SG10,001(last),J[1004],0,0,0,0,0,0
1003,Summation,075_A_STG_SG11,001(last),I[1003],0,0,0,0,0,0
1003,Summation,075_A_STG_SG11,001(last),J[1004],0,0,0,0,0,0
1003,Summation,076_B_STG_SG11,001(last),I[1003],0,0,0,0,0,0
1003,Summation,076_B_STG_SG11,001(last),J[1004],0,0,0,0,0,0
1003,Summation,077_C_STG_SG11,001(last),I[1003],0,0,0,0,0,0
1003,Summation,077_C_STG_SG11,001(last),J[1004],0,0,0,0,0,0
1003,Summation,078_D_STG_SG11,001(last),I[1003],0,0,0,0,0,0
1003,Summation,078_D_STG_SG11,001(last),J[1004],0,0,0,0,0,0
1003,Summation,079_E_STG_SG11,001(last),I[1003],0,0,0,0,0,0
1003,Summation,079_E_STG_SG11,001(last),J[1004],0,0,0,0,0,0
1003,Summation,080_F_STG_SG11,002(last),I[1003],0,0,0,0,0,0
1003,Summation,080_F_STG_SG11,002(last),J[1004],0,0,0,0,0,0
1003,Summation,081_G_STG_SG11,001(last),I[1003],0,0,0,0,0,0
1003,Summation,081_G_STG_SG11,001(last),J[1004],0,0,0,0,0,0
1003,Summation,082_A_STG_SG12,001(last),I[1003],0,0,0,0,0,0
1003,Summation,082_A_STG_SG12,001(last),J[1004],0,0,0,0,0,0
1003,Summation,083_B_STG_SG12,001(last),I[1003],0,0,0,0,0,0
1003,Summation,083_B_STG_SG12,001(last),J[1004],0,0,0,0,0,0
1003,Summation,084_C_STG_SG12,001(last),I[1003],0,0,0,0,0,0
1003,Summation,084_C_STG_SG12,001(last),J[1004],0,0,0,0,0,0
1003,Summation,085_D_STG_SG12,001(last),I[1003],0,0,0,0,0,0
1003,Summation,085_D_STG_SG12,001(last),J[1004],0,0,0,0,0,0
1003,Summation,086_E_STG_SG12,001(last),I[1003],0,0,0,0,0,0
1003,Summation,086_E_STG_SG12,001(last),J[1004],0,0,0,0,0,0
1003,Summation,087_F_STG_SG12,002(last),I[1003],0,0,0,0,0,0
1003,Summation,087_F_STG_SG12,002(last),J[1004],0,0,0,0,0,0
1003,Summation,088_G_STG_SG12,001(last),I[1003],0,0,0,0,0,0
1003,Summation,088_G_STG_SG12,001(last),J[1004],0,0,0,0,0,0
1003,Summation,089_A_STG_SG13,001(last),I[1003],0,0,0,0,0,0
1003,Summation,089_A_STG_SG13,001(last),J[1004],0,0,0,0,0,0
1003,Summation,090_B_STG_SG13,001(last),I[1003],0,0,0,0,0,0
1003,Summation,090_B_STG_SG13,001(last),J[1004],0,0,0,0,0,0
1003,Summation,091_C_STG_SG13,001(last),I[1003],0,0,0,0,0,0
1003,Summation,091_C_STG_SG13,001(last),J[1004],0,0,0,0,0,0
1003,Summation,092_D_STG_SG13,001(last),I[1003],0,0,0,0,0,0
1003,Summation,092_D_STG_SG13,001(last),J[1004],0,0,0,0,0,0
1003,Summation,093_E_STG_SG13,001(last),I[1003],0,0,0,0,0,0
1003,Summation,093_E_STG_SG13,001(last),J[1004],0,0,0,0,0,0
1003,Summation,094_F_STG_SG13,002(last),I[1003],0,0,0,0,0,0
1003,Summation,094_F_STG_SG13,002(last),J[1004],0,0,0,0,0,0
1003,Summation,095_G_STG_SG13,001(last),I[1003],0,0,0,0,0,0
1003,Summation,095_G_STG_SG13,001(last),J[1004],0,0,0,0,0,0
1003,Summation,096_A_STG_SG14,001(last),I[1003],0,0,0,0,0,0
1003,Summation,096_A_STG_SG14,001(last),J[1004],0,0,0,0,0,0
1003,Summation,097_B_STG_SG14,001(last),I[1003],0,0,0,0,0,0
1003,Summation,097_B_STG_SG14,001(last),J[1004],0,0,0,0,0,0
1003,Summation,098_C_STG_SG14,001(last),I[1003],0,0,0,0,0,0
1003,Summation,098_C_STG_SG14,001(last),J[1004],0,0,0,0,0,0
1003,Summation,099_D_STG_SG14,001(last),I[1003],0,0,0,0,0,0
1003,Summation,099_D_STG_SG14,001(last),J[1004],0,0,0,0,0,0
1003,Summation,100_E_STG_SG14,001(last),I[1003],0,0,0,0,0,0
